hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP01865	10899	0.010368	0.019084	0.018626	0.030737	0.124323	0.135242	0.104138	0.000092	0.039361	0.043031	0.019084	0.058996	0.004771	0.019451	0.014038	0.000551	0.000000	0.013671	0.029360	0.055785	0.048353	0.000000	0.023213	0.054776	0.017158	0.000000	0.043031	0.020461	0.023580	0.028535	0.000184
HIP01867	36907	0.010350	0.012355	0.021432	0.049530	0.104587	0.148752	0.101065	0.000000	0.030157	0.035007	0.030292	0.049882	0.004362	0.019102	0.011841	0.000352	0.000000	0.024982	0.040832	0.090173	0.018696	0.000000	0.021378	0.043759	0.015146	0.000000	0.032866	0.019238	0.026553	0.037229	0.000081
HIP01870	35224	0.008233	0.019333	0.020895	0.026601	0.109187	0.121309	0.108818	0.000000	0.024699	0.045140	0.038951	0.052493	0.004713	0.020725	0.012037	0.000710	0.000000	0.014422	0.035516	0.060073	0.061577	0.000114	0.025267	0.028617	0.013400	0.000000	0.045480	0.046531	0.021633	0.033415	0.000114
HIP01947	49048	0.009277	0.016147	0.032132	0.051949	0.097292	0.157499	0.098557	0.000000	0.026138	0.045282	0.023854	0.056333	0.003976	0.015719	0.010214	0.000489	0.000000	0.009542	0.027116	0.053947	0.038432	0.000061	0.019940	0.040185	0.016514	0.000000	0.052887	0.041347	0.022814	0.032234	0.000122
HIP02024	60196	0.006728	0.018407	0.038873	0.039238	0.114725	0.147834	0.116071	0.000017	0.026680	0.045784	0.032726	0.055452	0.004901	0.019819	0.011346	0.000316	0.000000	0.013307	0.031597	0.049804	0.054771	0.000066	0.023191	0.025517	0.012044	0.000000	0.043159	0.036929	0.016978	0.013556	0.000166
HIP02078	32608	0.006685	0.016192	0.024411	0.028061	0.108808	0.131900	0.108777	0.000031	0.027907	0.044437	0.037997	0.063911	0.005949	0.018186	0.012727	0.000521	0.000000	0.017143	0.032937	0.058728	0.063481	0.000031	0.023092	0.035053	0.013555	0.000000	0.049313	0.026313	0.018799	0.024871	0.000184
HIP02090	50595	0.009665	0.015911	0.037968	0.041842	0.102816	0.142405	0.097915	0.000020	0.024587	0.043107	0.023382	0.058662	0.005910	0.015476	0.010871	0.000217	0.000158	0.010633	0.025180	0.058682	0.052495	0.000059	0.021642	0.068426	0.018203	0.000000	0.049056	0.004190	0.024192	0.036229	0.000099
HIP02103	64991	0.008678	0.016925	0.039190	0.034436	0.102707	0.137573	0.109030	0.000000	0.036436	0.044868	0.032189	0.051161	0.005093	0.015171	0.010801	0.000308	0.000000	0.011017	0.028496	0.063240	0.049145	0.000046	0.022465	0.049253	0.013940	0.000000	0.047330	0.023880	0.020018	0.026465	0.000138
HIP02112	98376	0.008579	0.019547	0.024742	0.025901	0.098225	0.119206	0.117661	0.000010	0.034134	0.043659	0.033951	0.061956	0.005367	0.019944	0.013703	0.000468	0.000000	0.015288	0.033443	0.065209	0.059435	0.000030	0.023552	0.028157	0.013174	0.000000	0.048203	0.045041	0.019344	0.021865	0.000203
HIP02126	54417	0.006744	0.015253	0.025562	0.036404	0.098462	0.146076	0.106364	0.000000	0.019608	0.048183	0.031461	0.056030	0.004631	0.021831	0.011467	0.000349	0.000000	0.012165	0.031681	0.067369	0.055626	0.000037	0.023467	0.057151	0.018303	0.000000	0.047963	0.006524	0.024974	0.025966	0.000349
HIP02271	41534	0.007367	0.018130	0.043194	0.031926	0.091251	0.126619	0.114773	0.000000	0.029783	0.039125	0.038426	0.052583	0.005345	0.021476	0.012327	0.000554	0.000000	0.015385	0.033635	0.061395	0.066548	0.000193	0.025569	0.031011	0.013507	0.000000	0.043771	0.029277	0.019285	0.027327	0.000217
HIP02663	33203	0.008373	0.019125	0.021384	0.024576	0.104991	0.130199	0.103214	0.000000	0.025239	0.046171	0.027347	0.057856	0.005120	0.020480	0.011324	0.000602	0.000000	0.015029	0.036051	0.050327	0.058218	0.000030	0.022528	0.040328	0.013854	0.000000	0.064181	0.047285	0.019727	0.026233	0.000211
HIP02734	21111	0.008432	0.017195	0.023116	0.023779	0.095827	0.112501	0.099806	0.000000	0.031311	0.043674	0.039316	0.046279	0.003268	0.017195	0.011511	0.000474	0.000000	0.014258	0.036663	0.063900	0.070390	0.000000	0.024774	0.027474	0.014400	0.000000	0.070864	0.055848	0.020179	0.027237	0.000332
HIP02737	71519	0.006614	0.014430	0.030132	0.040017	0.094101	0.136663	0.126148	0.000000	0.023504	0.040535	0.031698	0.062655	0.004027	0.020512	0.011452	0.000685	0.000000	0.015688	0.034173	0.065074	0.065060	0.000028	0.025504	0.037654	0.013661	0.000014	0.039542	0.020484	0.018513	0.021281	0.000154
HIP02742	23177	0.005695	0.017776	0.053890	0.047331	0.087069	0.140398	0.123743	0.000043	0.035294	0.042068	0.035984	0.048194	0.005868	0.016396	0.010183	0.000475	0.000000	0.015015	0.034776	0.058851	0.056220	0.000043	0.022565	0.050395	0.012469	0.000000	0.031324	0.005307	0.017086	0.025413	0.000129
HIP02780	34039	0.010429	0.016334	0.022415	0.043744	0.103088	0.149858	0.110726	0.000000	0.023003	0.042275	0.021710	0.048621	0.005699	0.018449	0.013896	0.000558	0.000029	0.013161	0.029319	0.071594	0.047181	0.000000	0.024501	0.034049	0.018214	0.000000	0.041541	0.038926	0.025588	0.025001	0.000088
HIP02790	21704	0.010505	0.013592	0.033496	0.050866	0.091273	0.141955	0.096941	0.000046	0.022853	0.049300	0.031837	0.036721	0.005022	0.021701	0.009906	0.000737	0.000000	0.008938	0.024604	0.065840	0.050820	0.000000	0.023129	0.044001	0.018660	0.000000	0.032759	0.042342	0.030870	0.041052	0.000230
HIP02805	57094	0.007076	0.016412	0.035906	0.034277	0.095054	0.123708	0.117420	0.000000	0.031247	0.043525	0.040897	0.059463	0.003573	0.019582	0.010474	0.000420	0.000000	0.015185	0.033313	0.060181	0.065944	0.000018	0.023960	0.060304	0.015045	0.000000	0.043875	0.009791	0.018671	0.014257	0.000420
HIP02811	59378	0.008320	0.018088	0.024319	0.026592	0.098824	0.125232	0.114723	0.000017	0.033649	0.042962	0.037253	0.054515	0.003806	0.019182	0.011351	0.000387	0.000017	0.014905	0.035266	0.066540	0.059416	0.000067	0.023679	0.037404	0.011317	0.000000	0.046600	0.045505	0.018290	0.021489	0.000286
HIP02820	84820	0.006119	0.012768	0.049363	0.042254	0.083589	0.120974	0.116647	0.000000	0.029427	0.044494	0.036913	0.050908	0.003643	0.018144	0.009656	0.000507	0.000271	0.013723	0.033412	0.070549	0.068274	0.000071	0.021728	0.035015	0.014018	0.000000	0.048432	0.029781	0.018133	0.021115	0.000071
HIP02848	11004	0.007179	0.016539	0.046892	0.042439	0.087332	0.134497	0.119502	0.000000	0.028717	0.041076	0.028899	0.050345	0.004089	0.019175	0.012177	0.000364	0.000000	0.013904	0.035260	0.054707	0.062341	0.000182	0.022628	0.034169	0.012450	0.000000	0.046347	0.041349	0.017357	0.019811	0.000273
HIP02855	114534	0.007753	0.016580	0.023705	0.024997	0.098023	0.126390	0.108867	0.000009	0.022823	0.043192	0.036784	0.063544	0.004304	0.021269	0.011857	0.000576	0.000227	0.013201	0.031406	0.071621	0.071778	0.000061	0.024185	0.044354	0.016083	0.000009	0.051469	0.029947	0.013472	0.021374	0.000140
HIP02873	39081	0.006730	0.018782	0.028761	0.040659	0.097362	0.149126	0.112228	0.000026	0.033315	0.046109	0.026356	0.055961	0.004631	0.019396	0.011003	0.000665	0.000026	0.013690	0.031959	0.053325	0.051150	0.000026	0.022082	0.038791	0.015046	0.000000	0.054477	0.024743	0.017860	0.025306	0.000409
HIP02875	50810	0.006298	0.013796	0.044991	0.047097	0.089726	0.146625	0.119819	0.000000	0.032868	0.043751	0.032021	0.060264	0.003995	0.018087	0.009152	0.000295	0.000216	0.014367	0.032376	0.055127	0.057941	0.000118	0.023854	0.057922	0.011415	0.000000	0.035328	0.002559	0.016493	0.023342	0.000157
HIP02877	11386	0.011681	0.014755	0.029422	0.052696	0.085368	0.158967	0.106622	0.000000	0.023889	0.047690	0.032233	0.044528	0.004216	0.020288	0.012647	0.000351	0.000088	0.011418	0.023889	0.067012	0.049535	0.000000	0.024855	0.042860	0.014579	0.000088	0.025558	0.020200	0.029598	0.044792	0.000176
HIP02928	61926	0.008720	0.019830	0.037997	0.036705	0.105174	0.141782	0.110858	0.000032	0.033911	0.043504	0.034848	0.058215	0.005426	0.018264	0.008962	0.000436	0.000016	0.012063	0.029535	0.056325	0.050463	0.000032	0.020363	0.070762	0.013952	0.000016	0.035639	0.003472	0.015615	0.026871	0.000210
HIP02931	27519	0.006505	0.016316	0.034485	0.034340	0.102729	0.136488	0.112540	0.000000	0.033686	0.044442	0.035139	0.054362	0.004797	0.020204	0.010284	0.000436	0.000291	0.015117	0.035503	0.062393	0.070860	0.000036	0.022966	0.045714	0.014463	0.000000	0.046986	0.007704	0.019296	0.011883	0.000036
HIP02947	77289	0.006689	0.015526	0.036435	0.048364	0.095434	0.150215	0.097064	0.000000	0.030030	0.047458	0.040083	0.061574	0.004231	0.016962	0.010597	0.000259	0.000168	0.011554	0.022513	0.066219	0.061509	0.000078	0.022578	0.057020	0.014724	0.000000	0.041584	0.005059	0.019731	0.016147	0.000194
HIP02962	48318	0.006457	0.014632	0.052217	0.048760	0.090794	0.131587	0.121466	0.000000	0.031044	0.041372	0.033631	0.054638	0.004512	0.017281	0.011693	0.000373	0.000000	0.014839	0.031355	0.059377	0.064158	0.000103	0.024608	0.047229	0.012977	0.000000	0.037295	0.006457	0.017219	0.023739	0.000186
HIP02997	36124	0.007059	0.017163	0.038174	0.035406	0.099075	0.126010	0.120280	0.000000	0.033053	0.041800	0.035572	0.063171	0.004014	0.018686	0.010270	0.000388	0.000028	0.015253	0.034271	0.052320	0.062590	0.000083	0.023475	0.047199	0.014229	0.000000	0.041496	0.018132	0.015032	0.025523	0.000249
HIP03004	56051	0.010383	0.021695	0.025495	0.029134	0.123655	0.143940	0.114628	0.000000	0.025084	0.045780	0.031703	0.058911	0.004335	0.019482	0.011329	0.000678	0.000018	0.016075	0.036021	0.054807	0.058661	0.000089	0.025637	0.029509	0.012988	0.000000	0.044085	0.026975	0.016235	0.012453	0.000214
HIP03099	47172	0.005385	0.014670	0.050348	0.051556	0.095820	0.147566	0.119668	0.000000	0.032710	0.045705	0.033961	0.057301	0.004388	0.016217	0.009116	0.000339	0.000000	0.012613	0.030145	0.055965	0.055435	0.000000	0.021517	0.027114	0.011999	0.000000	0.041020	0.022641	0.015730	0.020923	0.000148
HIP03107	14448	0.007614	0.017719	0.025609	0.028654	0.110188	0.120916	0.117940	0.000000	0.033361	0.043189	0.032254	0.055440	0.005329	0.020626	0.013912	0.000831	0.000000	0.014535	0.038414	0.057932	0.063261	0.000069	0.026232	0.039729	0.013358	0.000000	0.047481	0.029831	0.018134	0.017303	0.000138
HIP03111	41709	0.005610	0.012204	0.032007	0.042749	0.091059	0.157640	0.116594	0.000024	0.028531	0.038912	0.029562	0.055192	0.003548	0.016759	0.009806	0.000575	0.000120	0.011364	0.029970	0.056079	0.060275	0.000048	0.019300	0.047472	0.014649	0.000000	0.047544	0.031360	0.021722	0.019181	0.000144
HIP03125	45564	0.007265	0.017448	0.034984	0.038671	0.114762	0.147858	0.115354	0.000000	0.034720	0.045079	0.034830	0.056646	0.005026	0.015978	0.010118	0.000527	0.000000	0.012729	0.030177	0.052256	0.057370	0.000044	0.023396	0.035884	0.013059	0.000000	0.037200	0.023440	0.017799	0.017207	0.000176
HIP03184	6955	0.023005	0.017973	0.017254	0.040115	0.117469	0.161179	0.096334	0.000000	0.022286	0.036952	0.019986	0.042703	0.005895	0.017829	0.011934	0.000719	0.000000	0.008627	0.020129	0.044285	0.039540	0.000144	0.023149	0.061682	0.025162	0.000000	0.022430	0.021855	0.059526	0.041840	0.000000
HIP03194	29071	0.006364	0.012383	0.042861	0.045922	0.077569	0.144543	0.101854	0.000034	0.029170	0.046472	0.033263	0.044649	0.004506	0.015411	0.011111	0.000378	0.000034	0.009700	0.026349	0.066148	0.055519	0.000000	0.020570	0.046335	0.014619	0.000000	0.053903	0.045131	0.022497	0.022497	0.000206
HIP03197	39649	0.005624	0.014931	0.041842	0.052334	0.097506	0.147595	0.130470	0.000000	0.027617	0.046760	0.029509	0.053545	0.004616	0.020681	0.012636	0.000555	0.000000	0.016116	0.033620	0.052914	0.057782	0.000050	0.024465	0.037857	0.011173	0.000000	0.036546	0.016671	0.017377	0.009105	0.000101
HIP03216	26252	0.010933	0.022322	0.022132	0.031045	0.121248	0.147379	0.111915	0.000000	0.036683	0.045635	0.026703	0.061481	0.005790	0.018780	0.011999	0.000533	0.000190	0.013180	0.030817	0.056872	0.052301	0.000038	0.023503	0.050625	0.016799	0.000000	0.035540	0.003809	0.021522	0.020189	0.000038
HIP03228	69246	0.008333	0.015972	0.021272	0.024882	0.109840	0.132426	0.110591	0.000000	0.030731	0.044234	0.032738	0.050559	0.004347	0.020174	0.011178	0.000635	0.000000	0.012983	0.035973	0.058848	0.058357	0.000014	0.023193	0.033894	0.013069	0.000014	0.055397	0.046819	0.019452	0.023929	0.000144
HIP03233	56285	0.008617	0.017234	0.022315	0.026259	0.106014	0.123905	0.121134	0.000018	0.034947	0.041663	0.030488	0.055699	0.005223	0.021924	0.011993	0.000444	0.000267	0.017589	0.035533	0.058719	0.065239	0.000000	0.023061	0.031554	0.011566	0.000000	0.047242	0.044843	0.017909	0.018371	0.000231
HIP03236	71172	0.008866	0.019095	0.021919	0.026893	0.107163	0.134463	0.112249	0.000000	0.022607	0.044315	0.029956	0.064759	0.004721	0.021090	0.011830	0.000562	0.000000	0.016130	0.032681	0.062890	0.058661	0.000028	0.023647	0.039917	0.015118	0.000000	0.057635	0.025403	0.019755	0.017479	0.000169
HIP03275	46019	0.008388	0.018753	0.032834	0.041331	0.100589	0.146635	0.118147	0.000000	0.022121	0.042200	0.032834	0.064017	0.005280	0.019362	0.010170	0.000478	0.000217	0.013364	0.032052	0.060888	0.053043	0.000043	0.024055	0.055173	0.014972	0.000000	0.038115	0.003803	0.021274	0.019557	0.000304
HIP03370	77780	0.006210	0.013204	0.044703	0.044510	0.091540	0.142774	0.127115	0.000026	0.033196	0.042067	0.031551	0.053111	0.004178	0.016122	0.011224	0.000411	0.000013	0.016457	0.033402	0.050154	0.059000	0.000064	0.024029	0.037760	0.012445	0.000000	0.040846	0.025521	0.018604	0.019607	0.000154
HIP03378	46947	0.010778	0.020939	0.021109	0.026668	0.122329	0.140712	0.106652	0.000021	0.033442	0.047287	0.030971	0.059386	0.004026	0.018020	0.011055	0.000682	0.000000	0.012525	0.033591	0.052080	0.052144	0.000000	0.022238	0.027755	0.014612	0.000000	0.045413	0.041941	0.019021	0.024368	0.000234
HIP03381	41423	0.006373	0.011491	0.039761	0.046472	0.083215	0.129952	0.119161	0.000024	0.026531	0.039736	0.033049	0.050238	0.004418	0.020882	0.011757	0.000700	0.000241	0.014774	0.034184	0.065616	0.079207	0.000024	0.023514	0.035777	0.015209	0.000000	0.043164	0.030539	0.019410	0.014485	0.000097
HIP03383	31156	0.007350	0.015567	0.036783	0.037649	0.107876	0.135929	0.115836	0.000000	0.031936	0.036590	0.030074	0.052927	0.005649	0.019836	0.012197	0.000353	0.000000	0.012261	0.030139	0.063230	0.059282	0.000032	0.017846	0.044357	0.015727	0.000000	0.045352	0.024746	0.019515	0.020670	0.000289
HIP03385	24084	0.008055	0.016193	0.025951	0.040483	0.102724	0.146986	0.120412	0.000042	0.037660	0.043639	0.037826	0.054019	0.004152	0.020304	0.011086	0.000291	0.000000	0.022878	0.036580	0.061327	0.034919	0.000083	0.021010	0.023003	0.012830	0.000042	0.040566	0.041065	0.020470	0.015238	0.000166
HIP03484	24418	0.010935	0.018388	0.020886	0.037636	0.120403	0.141371	0.104554	0.000000	0.038906	0.039561	0.031247	0.058891	0.005160	0.018388	0.010894	0.000328	0.000000	0.020436	0.033787	0.068433	0.030060	0.000082	0.023589	0.047383	0.012900	0.000000	0.034360	0.019289	0.020845	0.031247	0.000041
HIP03494	48764	0.010500	0.016795	0.019605	0.028833	0.111968	0.143282	0.105836	0.000000	0.017287	0.040358	0.020384	0.063777	0.005332	0.020712	0.012161	0.000451	0.000000	0.012612	0.030760	0.069518	0.050919	0.000082	0.023542	0.054774	0.020158	0.000000	0.046797	0.004881	0.026413	0.042039	0.000226
HIP03495	41303	0.010847	0.016246	0.017941	0.024913	0.106191	0.129095	0.097862	0.000024	0.028690	0.042346	0.029441	0.050021	0.004842	0.018982	0.012081	0.000557	0.000024	0.012808	0.032782	0.065346	0.048737	0.000073	0.019950	0.057889	0.016972	0.000000	0.056316	0.053749	0.026415	0.018570	0.000291
HIP03502	68998	0.006652	0.012305	0.048407	0.043798	0.093133	0.142932	0.113540	0.000000	0.031479	0.041349	0.028349	0.060987	0.004768	0.016957	0.010261	0.000507	0.000246	0.014348	0.033624	0.057973	0.067640	0.000072	0.024725	0.051755	0.013450	0.000000	0.039320	0.004174	0.018464	0.018580	0.000203
HIP03505	20475	0.006642	0.015238	0.028864	0.041807	0.107790	0.139341	0.118584	0.000049	0.030965	0.045617	0.034774	0.060317	0.003907	0.017143	0.011087	0.000733	0.000000	0.013773	0.032234	0.056020	0.060317	0.000049	0.027204	0.035702	0.010696	0.000000	0.040098	0.019536	0.018022	0.023346	0.000147
HIP03511	42379	0.007008	0.016942	0.032917	0.035560	0.099035	0.137497	0.105548	0.000000	0.024989	0.042969	0.042781	0.054980	0.004672	0.017414	0.011208	0.000330	0.000024	0.012459	0.025649	0.065315	0.065622	0.000024	0.023785	0.044786	0.014488	0.000000	0.046131	0.026806	0.021095	0.019798	0.000165
HIP03591	18803	0.009945	0.019837	0.021060	0.029676	0.118864	0.151997	0.097272	0.000000	0.014838	0.051002	0.028932	0.063501	0.005052	0.015902	0.011594	0.000160	0.000053	0.012338	0.033239	0.057969	0.051694	0.000000	0.020529	0.061373	0.019625	0.000000	0.045471	0.003297	0.025900	0.028825	0.000053
HIP03592	73249	0.010075	0.021570	0.019236	0.025652	0.107756	0.125667	0.099906	0.000000	0.032301	0.047946	0.042035	0.050226	0.004082	0.017939	0.012806	0.000532	0.000000	0.013857	0.033134	0.062390	0.056247	0.000096	0.024055	0.033543	0.015331	0.000000	0.051891	0.047250	0.024314	0.019877	0.000287
HIP03597	49563	0.009221	0.021851	0.027541	0.029720	0.113310	0.131671	0.117568	0.000000	0.026330	0.041664	0.032020	0.059016	0.005831	0.019753	0.012065	0.000363	0.000000	0.015294	0.035066	0.060307	0.060085	0.000040	0.023848	0.032161	0.011722	0.000000	0.044650	0.022739	0.018925	0.027157	0.000081
HIP03618	42221	0.006442	0.015561	0.034746	0.038346	0.107529	0.142346	0.126856	0.000000	0.026480	0.043035	0.035314	0.062504	0.004334	0.018119	0.009640	0.000261	0.000000	0.017195	0.032211	0.048483	0.060373	0.000024	0.022359	0.050023	0.009995	0.000000	0.037588	0.020701	0.014921	0.014400	0.000213
HIP03628	30041	0.008755	0.015679	0.022569	0.047934	0.116075	0.149496	0.108585	0.000000	0.026231	0.039013	0.018774	0.064712	0.005692	0.019840	0.012217	0.000366	0.000366	0.013981	0.028295	0.059019	0.046104	0.000133	0.021870	0.051996	0.017243	0.000000	0.038880	0.004361	0.023301	0.038381	0.000133
HIP03630	38790	0.006935	0.015880	0.023563	0.033823	0.097138	0.141712	0.107476	0.000000	0.026966	0.045269	0.033720	0.053545	0.005208	0.021371	0.011214	0.000464	0.000206	0.013406	0.031838	0.064372	0.063547	0.000103	0.023125	0.040758	0.018381	0.000000	0.046378	0.029312	0.024697	0.019515	0.000077
HIP03651	52613	0.007888	0.018494	0.040275	0.034877	0.095338	0.127554	0.113261	0.000000	0.029232	0.043944	0.033072	0.051014	0.003649	0.015871	0.010967	0.000342	0.000000	0.013476	0.031798	0.059491	0.060460	0.000038	0.023283	0.043982	0.012963	0.000000	0.057590	0.025678	0.017581	0.027693	0.000190
HIP03677	69760	0.008544	0.017661	0.025831	0.026419	0.099842	0.130218	0.098380	0.000000	0.031838	0.043320	0.030892	0.060636	0.004788	0.019782	0.012127	0.000315	0.000373	0.011898	0.033544	0.066901	0.063905	0.000029	0.025172	0.047205	0.018363	0.000000	0.051806	0.027093	0.016442	0.026634	0.000043
HIP03678	35120	0.005809	0.022380	0.029926	0.047295	0.113269	0.158628	0.120159	0.000000	0.028588	0.037614	0.032261	0.059026	0.005752	0.016743	0.009226	0.000683	0.000142	0.012899	0.031350	0.059339	0.045644	0.000028	0.016913	0.034710	0.010393	0.000028	0.032118	0.021071	0.017682	0.030268	0.000057
HIP03685	16954	0.009909	0.010499	0.020998	0.065294	0.087944	0.154595	0.093075	0.000000	0.036098	0.034564	0.024950	0.046597	0.004306	0.017046	0.011502	0.000236	0.000000	0.025953	0.037159	0.103928	0.015690	0.000000	0.016574	0.031320	0.018934	0.000000	0.038339	0.042881	0.020998	0.030553	0.000059
HIP03693	73890	0.007024	0.013791	0.052984	0.042171	0.087522	0.135661	0.114535	0.000000	0.028651	0.042211	0.032535	0.052091	0.003600	0.017161	0.011612	0.000420	0.000000	0.012640	0.031547	0.056544	0.056138	0.000068	0.022398	0.028705	0.012857	0.000000	0.057518	0.042685	0.019055	0.017688	0.000189
HIP03695	25366	0.018253	0.015651	0.019357	0.047702	0.079752	0.149452	0.079831	0.000039	0.027123	0.056769	0.034061	0.034258	0.005795	0.021485	0.010999	0.000552	0.000000	0.009422	0.021683	0.092407	0.042458	0.000000	0.020894	0.051526	0.020934	0.000000	0.026334	0.035954	0.047150	0.030080	0.000079
HIP03720	25409	0.004920	0.014168	0.035893	0.031760	0.093117	0.129482	0.112440	0.000039	0.024243	0.043685	0.033531	0.053485	0.003778	0.018025	0.009288	0.000590	0.000000	0.015624	0.021567	0.061632	0.066748	0.000118	0.022708	0.043410	0.011846	0.000000	0.051714	0.051438	0.020150	0.024243	0.000354
HIP03732	43123	0.006516	0.016580	0.040674	0.035781	0.100503	0.139624	0.128423	0.000000	0.025021	0.044988	0.037381	0.054147	0.004754	0.019386	0.010458	0.000417	0.000000	0.015467	0.033393	0.050391	0.058414	0.000116	0.023213	0.046541	0.011919	0.000000	0.038402	0.021126	0.015375	0.020778	0.000209
HIP03746	56661	0.009319	0.015690	0.030285	0.038245	0.107746	0.148762	0.113447	0.000000	0.030215	0.045216	0.021796	0.064365	0.004853	0.018302	0.012072	0.000406	0.000000	0.014101	0.031309	0.057853	0.048675	0.000000	0.022891	0.041086	0.016343	0.000000	0.041951	0.026244	0.015937	0.022714	0.000176
HIP03807	41642	0.006484	0.017458	0.036910	0.040008	0.092215	0.129533	0.118390	0.000000	0.023750	0.041569	0.036261	0.050118	0.004034	0.017867	0.011527	0.000552	0.000264	0.014745	0.035109	0.057994	0.063710	0.000072	0.023798	0.037702	0.011143	0.000000	0.048773	0.050022	0.019019	0.010758	0.000216
