hipid	total_tcrs	TCRBV01	TCRBV02	TCRBV03	TCRBV04	TCRBV05	TCRBV06	TCRBV07	TCRBV08	TCRBV09	TCRBV10	TCRBV11	TCRBV12	TCRBV13	TCRBV14	TCRBV15	TCRBV16	TCRBV17	TCRBV18	TCRBV19	TCRBV20	TCRBV21	TCRBV22	TCRBV23	TCRBV24	TCRBV25	TCRBV26	TCRBV27	TCRBV28	TCRBV29	TCRBV30	TCRBVA
HIP08977	296484	0.000570	0.036258	0.025698	0.062290	0.098845	0.158518	0.137131	0.000003	0.037172	0.017390	0.033998	0.063939	0.011380	0.008688	0.015478	0.000762	0.000013	0.026673	0.045547	0.073984	0.005518	0.000000	0.002115	0.016180	0.010652	0.000000	0.033995	0.012810	0.024797	0.039581	0.000013
HIP08986	206849	0.000488	0.028712	0.025173	0.062766	0.103684	0.140291	0.118860	0.000000	0.041668	0.030206	0.033769	0.047885	0.010138	0.007750	0.014237	0.000575	0.000000	0.020909	0.036577	0.084874	0.004897	0.000005	0.001765	0.012550	0.009601	0.000000	0.058395	0.044143	0.029654	0.030423	0.000005
HIP08989	334745	0.000355	0.037903	0.041659	0.056885	0.105770	0.138927	0.148089	0.000000	0.041387	0.030528	0.030713	0.069934	0.009625	0.009350	0.014035	0.000750	0.000000	0.029960	0.047660	0.074917	0.004481	0.000003	0.001771	0.009111	0.008096	0.000000	0.038982	0.007379	0.021706	0.020018	0.000006
HIP09001	336445	0.000782	0.048011	0.035884	0.051444	0.135547	0.141313	0.106080	0.000003	0.034089	0.032216	0.026028	0.062046	0.009110	0.009672	0.014029	0.000850	0.000000	0.022830	0.055510	0.087369	0.005017	0.000003	0.002262	0.006572	0.014683	0.000000	0.038283	0.008230	0.029437	0.022678	0.000024
HIP09020	158060	0.000544	0.038270	0.031906	0.044458	0.115659	0.111198	0.121739	0.000000	0.037625	0.030729	0.039599	0.047590	0.006630	0.009389	0.013406	0.000905	0.000000	0.021530	0.052942	0.090251	0.005903	0.000025	0.001898	0.012160	0.008737	0.000000	0.032171	0.078685	0.027104	0.018930	0.000019
HIP09022	232688	0.000821	0.045116	0.036414	0.034862	0.133926	0.122950	0.113366	0.000000	0.025107	0.026903	0.038133	0.050196	0.007959	0.008445	0.014633	0.000610	0.000021	0.029928	0.044648	0.102958	0.006279	0.000004	0.002402	0.018703	0.007198	0.000000	0.035305	0.048361	0.027320	0.017422	0.000009
HIP09026	209802	0.000605	0.045319	0.026821	0.043093	0.115433	0.142520	0.098364	0.000000	0.042497	0.037388	0.026263	0.068302	0.010391	0.010901	0.009738	0.000500	0.000038	0.024437	0.052159	0.082130	0.006211	0.000000	0.002145	0.024375	0.010548	0.000000	0.038522	0.028417	0.029528	0.023341	0.000014
HIP09029	323236	0.000572	0.038817	0.039154	0.052658	0.120519	0.141998	0.119111	0.000003	0.031302	0.028660	0.036299	0.060086	0.007085	0.007286	0.012189	0.000591	0.000025	0.025610	0.045697	0.076792	0.004736	0.000009	0.001822	0.011224	0.009461	0.000000	0.033635	0.036998	0.024561	0.033081	0.000019
HIP09041	114397	0.000647	0.037737	0.012387	0.057720	0.134995	0.127066	0.118272	0.000000	0.037317	0.022868	0.019214	0.042484	0.006005	0.007011	0.018191	0.001066	0.000000	0.026277	0.038489	0.102415	0.003768	0.000009	0.001652	0.025385	0.010813	0.000000	0.029179	0.061995	0.033226	0.023812	0.000000
HIP09046	220468	0.000454	0.039575	0.031134	0.059188	0.111277	0.126767	0.151804	0.000000	0.039756	0.020525	0.034572	0.042369	0.007407	0.008917	0.013644	0.000862	0.000005	0.020819	0.048742	0.091614	0.005629	0.000000	0.001801	0.011185	0.008078	0.000000	0.041117	0.037048	0.026838	0.018864	0.000009
HIP09051	170606	0.000510	0.048181	0.035491	0.038322	0.117722	0.119990	0.127616	0.000000	0.051622	0.033170	0.035321	0.061000	0.007526	0.012374	0.015357	0.000903	0.000000	0.025480	0.046247	0.083895	0.005234	0.000000	0.001911	0.008511	0.011770	0.000000	0.038668	0.007421	0.026306	0.039436	0.000018
HIP09062	297424	0.000662	0.037357	0.037845	0.058650	0.113750	0.132706	0.127616	0.000000	0.030727	0.024463	0.037381	0.062930	0.010564	0.009132	0.016431	0.000810	0.000000	0.019141	0.047084	0.079197	0.005181	0.000007	0.002360	0.021017	0.009360	0.000000	0.034422	0.035280	0.023828	0.022083	0.000013
HIP09097	127209	0.000456	0.045115	0.040477	0.037639	0.116619	0.126579	0.115754	0.000000	0.030454	0.027129	0.030273	0.063439	0.004984	0.011006	0.011328	0.000998	0.000000	0.033693	0.060247	0.075254	0.004056	0.000000	0.001289	0.013639	0.009292	0.000000	0.029125	0.069044	0.026319	0.015785	0.000008
HIP09118	285246	0.000589	0.027289	0.025879	0.058346	0.118140	0.149608	0.127139	0.000000	0.039724	0.020537	0.019892	0.047531	0.007558	0.008389	0.014710	0.000715	0.000000	0.020049	0.052211	0.080397	0.004722	0.000000	0.002307	0.016624	0.010191	0.000004	0.036842	0.059689	0.029413	0.021497	0.000007
HIP09119	158979	0.000635	0.034464	0.020550	0.073720	0.096755	0.145038	0.133162	0.000000	0.036885	0.028582	0.032325	0.034615	0.007146	0.008957	0.014549	0.001006	0.000000	0.018424	0.027532	0.091993	0.004051	0.000000	0.001623	0.015644	0.011341	0.000000	0.014046	0.064449	0.036640	0.045861	0.000006
HIP09122	215647	0.000723	0.048412	0.037404	0.038099	0.132425	0.127704	0.113987	0.000005	0.031612	0.031756	0.031519	0.057998	0.006928	0.010851	0.012929	0.001039	0.000000	0.029980	0.046242	0.082422	0.005606	0.000005	0.002221	0.011727	0.012149	0.000000	0.027322	0.043427	0.023803	0.031686	0.000019
HIP09150	176667	0.000560	0.030362	0.019279	0.070194	0.107281	0.148347	0.132232	0.000000	0.035230	0.016692	0.017955	0.049704	0.006141	0.009962	0.015102	0.000889	0.000000	0.021809	0.041841	0.088539	0.003583	0.000000	0.001868	0.019947	0.011745	0.000000	0.034302	0.057419	0.032864	0.026140	0.000011
HIP09159	106853	0.000440	0.037107	0.034842	0.053082	0.111798	0.139275	0.127437	0.000000	0.043742	0.027028	0.041552	0.060719	0.006710	0.008975	0.011343	0.000440	0.000000	0.026766	0.064079	0.063442	0.005821	0.000009	0.002115	0.013579	0.009658	0.000000	0.032849	0.015779	0.020823	0.040579	0.000009
HIP09190	159326	0.000835	0.045121	0.033253	0.042686	0.135144	0.127581	0.105852	0.000006	0.036152	0.033152	0.028991	0.054341	0.012038	0.009396	0.014844	0.000841	0.000000	0.020129	0.054831	0.079196	0.004544	0.000006	0.002015	0.015013	0.012189	0.000000	0.038562	0.046377	0.027227	0.019677	0.000000
HIP09235	229112	0.000406	0.043114	0.038693	0.045423	0.136095	0.139945	0.121495	0.000004	0.026371	0.024442	0.040408	0.061254	0.006124	0.009489	0.012950	0.000790	0.000022	0.032822	0.048343	0.091052	0.004125	0.000004	0.001436	0.020789	0.008756	0.000000	0.031915	0.021378	0.031574	0.000764	0.000017
HIP09253	269663	0.000597	0.037391	0.036089	0.050393	0.143913	0.151048	0.125242	0.000000	0.026626	0.025721	0.031146	0.057453	0.005396	0.008344	0.011852	0.000768	0.000000	0.028543	0.048138	0.079733	0.005028	0.000004	0.001932	0.016205	0.011184	0.000004	0.027872	0.049013	0.019458	0.000897	0.000011
HIP09284	199279	0.000803	0.043662	0.036898	0.045865	0.123139	0.145791	0.127876	0.000000	0.036165	0.030676	0.030194	0.063248	0.010337	0.009845	0.014613	0.001159	0.000000	0.022285	0.050010	0.079808	0.005415	0.000010	0.002268	0.008516	0.009288	0.000005	0.034038	0.010653	0.020654	0.036727	0.000050
HIP09344	271949	0.000349	0.040894	0.025736	0.070704	0.102118	0.128620	0.140626	0.000000	0.038162	0.019088	0.023979	0.042468	0.007509	0.010028	0.016569	0.000982	0.000000	0.021408	0.042019	0.079883	0.003416	0.000011	0.001390	0.020897	0.008068	0.000000	0.033256	0.067553	0.029708	0.024545	0.000015
HIP09364	157907	0.000640	0.041379	0.023109	0.044159	0.139512	0.147543	0.110052	0.000000	0.036730	0.017270	0.016833	0.047237	0.005592	0.008176	0.015642	0.000665	0.000000	0.022773	0.050010	0.095816	0.004490	0.000000	0.002046	0.026129	0.014293	0.000000	0.034324	0.014566	0.035850	0.045159	0.000006
HIP09365	269312	0.000479	0.036099	0.026627	0.062058	0.112019	0.156205	0.129259	0.000000	0.039716	0.023148	0.020285	0.052010	0.007103	0.007616	0.011318	0.000668	0.000000	0.027663	0.053150	0.087423	0.005288	0.000004	0.002146	0.010356	0.010831	0.000000	0.033664	0.058423	0.025272	0.001155	0.000015
HIP09366	61124	0.000589	0.031886	0.025767	0.061874	0.096558	0.141532	0.141843	0.000000	0.036925	0.017424	0.028287	0.050128	0.008589	0.009096	0.015706	0.000949	0.000000	0.024737	0.055265	0.076811	0.005939	0.000000	0.002487	0.010929	0.010716	0.000000	0.044827	0.047510	0.023117	0.030512	0.000000
HIP09430	193738	0.000836	0.037205	0.025493	0.045675	0.139038	0.132359	0.107382	0.000000	0.038722	0.030897	0.031966	0.051332	0.008811	0.009513	0.014453	0.000847	0.000021	0.020672	0.046124	0.080882	0.005600	0.000005	0.002158	0.034531	0.012202	0.000000	0.036869	0.045582	0.005420	0.035388	0.000015
HIP09559	307855	0.000591	0.035510	0.031255	0.050998	0.115145	0.135830	0.111546	0.000000	0.038564	0.027812	0.026945	0.041841	0.007237	0.011447	0.016183	0.000851	0.000003	0.019860	0.049644	0.084933	0.004421	0.000006	0.001887	0.016414	0.011934	0.000000	0.041552	0.068929	0.026659	0.021984	0.000019
HIP09624	121493	0.000667	0.041130	0.030092	0.034010	0.123431	0.141119	0.103594	0.000000	0.039895	0.032701	0.025672	0.051937	0.008305	0.012577	0.016207	0.000930	0.000000	0.021845	0.048414	0.074226	0.003078	0.000008	0.001235	0.030010	0.014421	0.000000	0.044924	0.040011	0.032792	0.026767	0.000000
HIP09681	93790	0.001120	0.031123	0.025621	0.051093	0.122049	0.136017	0.086267	0.000000	0.038693	0.024214	0.031048	0.042979	0.010385	0.008722	0.013616	0.000490	0.000011	0.034588	0.046476	0.114341	0.001322	0.000011	0.001546	0.020194	0.011313	0.000000	0.020706	0.026858	0.039898	0.059303	0.000000
HIP09775	146220	0.000506	0.036650	0.026734	0.062132	0.115641	0.139215	0.127199	0.000000	0.040077	0.021133	0.023348	0.052695	0.007044	0.008809	0.013445	0.001067	0.000000	0.024224	0.053522	0.078532	0.004432	0.000007	0.001908	0.015853	0.010074	0.000000	0.034551	0.046922	0.029490	0.024785	0.000007
HIP09789	313714	0.000663	0.037528	0.031685	0.054945	0.120855	0.129095	0.116813	0.000000	0.034512	0.024306	0.042988	0.056070	0.007947	0.007328	0.012531	0.000682	0.000032	0.018836	0.047027	0.070692	0.005543	0.000006	0.001983	0.013146	0.007099	0.000000	0.030888	0.067584	0.021338	0.037872	0.000006
HIP10358	250928	0.000606	0.041430	0.035672	0.046966	0.136023	0.163916	0.104743	0.000000	0.043407	0.021484	0.034592	0.065282	0.008182	0.008325	0.013478	0.000638	0.000000	0.020576	0.038254	0.080441	0.004093	0.000000	0.001467	0.015379	0.010621	0.000000	0.038254	0.013936	0.025350	0.026868	0.000020
HIP10376	114199	0.000464	0.033722	0.029396	0.047400	0.117663	0.140921	0.121612	0.000000	0.032610	0.028188	0.046051	0.055850	0.007049	0.010561	0.012294	0.000814	0.000000	0.024860	0.063240	0.086218	0.004650	0.000026	0.001988	0.011786	0.008897	0.000000	0.035806	0.042601	0.018266	0.017049	0.000018
HIP10377	364076	0.000676	0.038838	0.036072	0.043332	0.142973	0.134200	0.121475	0.000000	0.028917	0.030573	0.029370	0.054318	0.003645	0.007515	0.011846	0.000714	0.000003	0.035177	0.044329	0.082373	0.005557	0.000003	0.002258	0.011209	0.007600	0.000000	0.024349	0.042947	0.022325	0.037388	0.000019
HIP10389	206978	0.000536	0.044000	0.045691	0.058663	0.147600	0.143880	0.131468	0.000000	0.035448	0.025621	0.033975	0.044787	0.005899	0.008218	0.014683	0.000855	0.000000	0.025046	0.052426	0.080525	0.005223	0.000005	0.002155	0.004595	0.009605	0.000000	0.012248	0.032897	0.019456	0.014489	0.000005
HIP10408	287088	0.000714	0.045498	0.044164	0.047083	0.139731	0.139529	0.115533	0.000000	0.041301	0.028719	0.033168	0.060818	0.009471	0.009276	0.014090	0.000707	0.000003	0.023787	0.045718	0.085921	0.005086	0.000010	0.001937	0.007214	0.009091	0.000000	0.028859	0.007688	0.020241	0.034634	0.000010
HIP10424	69631	0.000718	0.041318	0.036650	0.048915	0.127271	0.121785	0.106720	0.000000	0.014089	0.031767	0.039149	0.055651	0.007353	0.009593	0.015640	0.000675	0.000014	0.028378	0.049892	0.111014	0.005544	0.000000	0.002025	0.010627	0.008229	0.000014	0.029570	0.041016	0.025334	0.031035	0.000014
HIP10443	208065	0.000687	0.043510	0.037080	0.047327	0.123125	0.133574	0.129085	0.000000	0.037517	0.034816	0.035590	0.055218	0.006368	0.007382	0.013150	0.000870	0.000000	0.025559	0.044496	0.089448	0.004797	0.000005	0.001932	0.013395	0.007353	0.000000	0.031875	0.037661	0.022089	0.016082	0.000010
HIP10445	187841	0.000405	0.030584	0.029190	0.050713	0.104040	0.123392	0.130605	0.000000	0.031649	0.029993	0.029594	0.045033	0.004275	0.008001	0.013543	0.000740	0.000000	0.025644	0.050628	0.092978	0.004403	0.000005	0.001863	0.015912	0.007315	0.000000	0.039124	0.073599	0.023073	0.033683	0.000016
HIP10447	242930	0.000527	0.034825	0.028325	0.050228	0.103989	0.138595	0.138052	0.000000	0.043000	0.018302	0.032351	0.048767	0.011279	0.010044	0.016227	0.000749	0.000000	0.025670	0.051517	0.083069	0.005561	0.000004	0.001922	0.017244	0.010847	0.000000	0.041049	0.048640	0.022591	0.016606	0.000021
HIP10480	278840	0.000671	0.045585	0.038890	0.044818	0.123978	0.138445	0.110454	0.000000	0.052815	0.027647	0.037972	0.062079	0.010440	0.009027	0.015572	0.000800	0.000004	0.023938	0.054687	0.073297	0.004895	0.000007	0.001890	0.007456	0.011164	0.000000	0.042243	0.017135	0.020793	0.023275	0.000025
HIP10507	190661	0.000435	0.034658	0.025060	0.071079	0.114769	0.125269	0.137050	0.000000	0.045389	0.023943	0.042101	0.040533	0.008822	0.007610	0.013301	0.000991	0.000016	0.024106	0.039284	0.086830	0.006567	0.000000	0.001789	0.019086	0.007065	0.000000	0.035592	0.040265	0.023691	0.024688	0.000010
HIP10514	254961	0.000635	0.041128	0.035288	0.046666	0.125619	0.139970	0.125054	0.000000	0.030816	0.020513	0.019387	0.057181	0.009570	0.009719	0.016720	0.000843	0.000000	0.019881	0.051879	0.076541	0.004201	0.000004	0.001710	0.016756	0.009413	0.000000	0.031311	0.060437	0.028232	0.020517	0.000008
HIP10545	75152	0.001397	0.040491	0.027398	0.040012	0.107888	0.146437	0.103098	0.000013	0.022275	0.026826	0.018549	0.046719	0.008343	0.008968	0.016513	0.001237	0.000000	0.019387	0.026107	0.092985	0.003420	0.000000	0.001703	0.023965	0.012521	0.000000	0.021929	0.054170	0.053864	0.073770	0.000013
HIP10564	232807	0.000438	0.038667	0.048139	0.055948	0.115894	0.159544	0.112265	0.000000	0.027048	0.029183	0.018062	0.063271	0.007904	0.008771	0.012620	0.000481	0.000000	0.021962	0.038852	0.082235	0.002719	0.000000	0.001177	0.016602	0.011666	0.000000	0.037095	0.041339	0.027662	0.020450	0.000004
HIP10568	189517	0.000533	0.037712	0.031237	0.051288	0.124865	0.133117	0.139608	0.000000	0.038366	0.016595	0.031681	0.055895	0.007994	0.009862	0.014025	0.000770	0.000021	0.033031	0.050703	0.087074	0.006068	0.000005	0.001910	0.017402	0.008052	0.000000	0.030973	0.016342	0.022425	0.032430	0.000016
HIP10597	146805	0.000702	0.036838	0.021110	0.035551	0.116236	0.154416	0.109806	0.000007	0.043357	0.030346	0.026845	0.052185	0.008317	0.011628	0.014952	0.000838	0.000000	0.019884	0.040639	0.069562	0.003597	0.000000	0.001512	0.015987	0.014448	0.000000	0.045441	0.042887	0.039569	0.043330	0.000014
HIP10602	229415	0.000445	0.052237	0.042613	0.067820	0.128270	0.140161	0.122965	0.000009	0.040860	0.025460	0.026786	0.041357	0.009781	0.009363	0.016289	0.000689	0.000000	0.022740	0.044034	0.084280	0.003491	0.000000	0.001560	0.011168	0.007807	0.000000	0.035373	0.038594	0.025038	0.000785	0.000026
HIP10639	213067	0.000718	0.052392	0.028066	0.070945	0.136957	0.141570	0.120319	0.000000	0.039208	0.027724	0.023758	0.056292	0.010391	0.007322	0.015286	0.000911	0.000000	0.023410	0.051068	0.065224	0.004689	0.000000	0.002121	0.009058	0.008223	0.000000	0.032281	0.007814	0.024251	0.039973	0.000028
HIP10669	244790	0.000539	0.040292	0.033016	0.046481	0.115103	0.132158	0.116251	0.000000	0.029924	0.018935	0.031639	0.052400	0.007035	0.008089	0.014510	0.000948	0.000000	0.025185	0.048576	0.072143	0.005090	0.000000	0.001720	0.016108	0.009584	0.000004	0.045239	0.072201	0.024421	0.032399	0.000012
HIP10694	62978	0.000492	0.053622	0.028772	0.065054	0.121439	0.163105	0.140684	0.000000	0.034980	0.017720	0.022452	0.052876	0.008003	0.007288	0.014418	0.001143	0.000000	0.025120	0.036410	0.081616	0.003795	0.000000	0.001524	0.011782	0.012623	0.000000	0.024532	0.042555	0.026628	0.001366	0.000000
HIP10716	295711	0.000717	0.039353	0.031595	0.042065	0.124442	0.124841	0.120225	0.000000	0.040168	0.022508	0.028971	0.049981	0.004951	0.007971	0.011433	0.000626	0.000000	0.029339	0.047100	0.069767	0.005556	0.000000	0.002245	0.018968	0.007298	0.000000	0.040543	0.067421	0.023804	0.038095	0.000017
HIP10726	189309	0.000692	0.052766	0.029893	0.049248	0.142323	0.146776	0.094206	0.000000	0.030669	0.026185	0.019561	0.048080	0.008579	0.007612	0.015351	0.000745	0.000000	0.013285	0.042365	0.064514	0.002488	0.000016	0.001395	0.018605	0.010898	0.000000	0.033099	0.064841	0.030712	0.045096	0.000005
HIP10730	157547	0.000755	0.049953	0.034402	0.029553	0.140123	0.130698	0.102515	0.000006	0.040375	0.031635	0.042755	0.052270	0.006436	0.010124	0.012803	0.000920	0.000019	0.024113	0.050626	0.078332	0.005643	0.000000	0.002088	0.019283	0.010092	0.000000	0.031337	0.050379	0.026170	0.016586	0.000006
HIP10746	136132	0.000771	0.028149	0.015426	0.078196	0.082971	0.156480	0.138101	0.000007	0.037794	0.024653	0.020157	0.035752	0.008220	0.013421	0.015823	0.001072	0.000000	0.016087	0.032718	0.052545	0.003328	0.000000	0.001690	0.020142	0.015845	0.000000	0.038264	0.066502	0.049408	0.046477	0.000000
HIP10759	162927	0.000430	0.036820	0.032659	0.063102	0.117525	0.149582	0.125105	0.000000	0.034537	0.022397	0.016461	0.060984	0.006623	0.010201	0.016093	0.000767	0.000000	0.024741	0.041055	0.084412	0.002928	0.000000	0.001381	0.015129	0.009882	0.000000	0.025330	0.029940	0.025785	0.046119	0.000012
HIP10787	145588	0.000508	0.034666	0.033815	0.042194	0.101389	0.129104	0.125752	0.000000	0.038533	0.020606	0.024899	0.057223	0.008345	0.010399	0.015839	0.001085	0.000000	0.029350	0.055513	0.081044	0.004533	0.000007	0.001964	0.012130	0.010530	0.000000	0.044207	0.052971	0.028986	0.034392	0.000014
HIP10814	267642	0.000333	0.026715	0.028646	0.043711	0.119204	0.136690	0.119701	0.000000	0.038951	0.035876	0.030406	0.050160	0.006516	0.009397	0.014699	0.000785	0.000000	0.028295	0.046992	0.077850	0.003792	0.000004	0.001390	0.014235	0.009629	0.000000	0.047773	0.050411	0.013309	0.044518	0.000011
HIP10815	80012	0.000800	0.022434	0.022347	0.076451	0.103210	0.177898	0.099135	0.000000	0.046043	0.015723	0.022322	0.048668	0.009974	0.009386	0.012361	0.000450	0.000025	0.036282	0.048818	0.097523	0.001225	0.000000	0.001400	0.008661	0.012598	0.000000	0.026696	0.006137	0.032408	0.061016	0.000012
HIP10817	105186	0.001512	0.049237	0.022398	0.050558	0.088244	0.162531	0.099357	0.000000	0.031383	0.039939	0.020621	0.042591	0.010505	0.008937	0.011047	0.001074	0.000000	0.014593	0.026658	0.059989	0.003432	0.000000	0.001920	0.018444	0.018358	0.000000	0.020507	0.037591	0.054722	0.103845	0.000010
HIP10820	223236	0.000708	0.047282	0.029843	0.052012	0.144865	0.141312	0.091132	0.000000	0.024409	0.030492	0.019150	0.051855	0.006200	0.007597	0.015477	0.000690	0.000000	0.025153	0.042793	0.075821	0.003355	0.000000	0.001514	0.018277	0.010299	0.000004	0.037861	0.076090	0.028530	0.017273	0.000004
HIP10821	217513	0.000492	0.045459	0.024844	0.033221	0.105111	0.134686	0.100394	0.000000	0.027897	0.041777	0.033391	0.043096	0.005259	0.008919	0.013374	0.000703	0.000000	0.027575	0.046977	0.111363	0.004312	0.000000	0.001439	0.020748	0.010565	0.000000	0.035584	0.072626	0.031198	0.018969	0.000018
HIP10823	208248	0.000509	0.027631	0.023563	0.049283	0.103478	0.123747	0.117341	0.000000	0.036922	0.029719	0.030200	0.065067	0.007803	0.009551	0.012572	0.000927	0.000024	0.021138	0.059602	0.075088	0.006050	0.000005	0.001791	0.024893	0.009911	0.000000	0.052913	0.052673	0.032730	0.024855	0.000014
HIP10846	372458	0.000824	0.040568	0.027523	0.051571	0.104119	0.136367	0.133271	0.000000	0.032460	0.028027	0.023989	0.055268	0.007107	0.008922	0.014880	0.000832	0.000000	0.027230	0.050607	0.088182	0.005662	0.000003	0.002274	0.016797	0.011956	0.000000	0.035958	0.047224	0.028629	0.019734	0.000016
HIP11058	282466	0.000510	0.033027	0.034298	0.040171	0.112647	0.143685	0.128727	0.000000	0.045977	0.027681	0.033346	0.051188	0.006015	0.012051	0.013064	0.000733	0.000000	0.028088	0.052590	0.084254	0.005491	0.000007	0.002014	0.013573	0.011081	0.000000	0.037307	0.042186	0.024060	0.016204	0.000025
HIP11513	260367	0.001164	0.040831	0.025821	0.061206	0.118563	0.117162	0.084919	0.000000	0.031590	0.026090	0.018405	0.040262	0.009586	0.007735	0.014153	0.000672	0.000000	0.016715	0.036233	0.097551	0.004966	0.000004	0.002082	0.017648	0.008703	0.000000	0.039909	0.067466	0.032773	0.077767	0.000023
HIP11518	247666	0.000799	0.060412	0.053508	0.038455	0.129594	0.138578	0.101080	0.000000	0.039622	0.034248	0.028970	0.063808	0.007151	0.007769	0.011334	0.000638	0.000000	0.027905	0.048921	0.074568	0.005100	0.000000	0.002168	0.009250	0.008633	0.000000	0.025765	0.043748	0.016563	0.021400	0.000016
HIP11553	219285	0.000711	0.037426	0.032775	0.065189	0.098420	0.170244	0.128682	0.000000	0.041581	0.027394	0.029961	0.049794	0.011642	0.008268	0.016709	0.000634	0.000005	0.022833	0.053515	0.072294	0.005568	0.000005	0.002184	0.012582	0.010566	0.000000	0.035985	0.010739	0.022692	0.031584	0.000018
HIP11613	235444	0.000667	0.032806	0.022816	0.060040	0.100134	0.134117	0.128430	0.000000	0.028597	0.022651	0.029922	0.047035	0.006027	0.008941	0.013833	0.000777	0.000000	0.022077	0.047901	0.074434	0.005275	0.000004	0.002017	0.019678	0.008274	0.000013	0.042613	0.072667	0.032025	0.036212	0.000017
